name,lat,long,max_wind,mean_wind
CONIMUCUT LIGHT,41.71999999999975,-71.3300000000006,18.86462395543175,10.66545961002786
CONNEAUT BREAKWATER,41.98300000000004,-80.55000000000011,158.80632911392402,151.2556962025316
CONVERSE COUNTY AIRPORT,42.796000000000184,-105.37999999999991,18.116298342541448,8.185911602209949
CONWAY HORRY COUNTY AIRPORT,33.827999999999975,-79.1219999999996,12.15726027397262,3.0038356164383564
COOK MUNICIPAL AIRPORT,47.822000000000095,-92.68899999999933,10.26219178082192,3.832602739726029
COOLIDGE MUNI,32.93599999999986,-111.42699999999974,13.294642857142845,6.09142857142857
COOS BAY 8 SW                ,43.27200000000038,-124.31900000000066,999.9000000000036,999.9000000000036
COPPER HARBOR,47.467000000000226,-87.8830000000007,14.401095890410957,7.814246575342467
COPPER MOUNTAIN,39.467000000000155,-106.15000000000072,25.86060606060607,13.138292011019288
CORDOVA,60.55700000000037,-145.75499999999923,9.701675977653636,3.7223463687150855
CORDOVA 14 ESE               ,60.473000000000326,-145.3539999999995,999.9000000000021,999.9000000000021
CORONA MUNICIPAL AIRPORT,33.897999999999854,-117.60199999999955,12.105105105105102,4.693993993993995
CORPUS CHRISTI  INTERNATIONAL,27.773999999999997,-97.51199999999976,17.722465753424665,9.94027397260274
CORPUS CHRISTI CABANISS NAAS,27.69999999999995,-97.43300000000066,16.268923076923073,9.31138461538462
CORPUS CHRISTI NAS,27.68300000000016,-97.28299999999984,17.706666666666674,11.19166666666666
CORTEZ 8 SE                  ,37.25499999999974,-108.50400000000062,999.9000000000036,999.9000000000036
CORTEZ MUNICIPAL AIRPORT,37.30700000000019,-108.62599999999955,13.94383561643834,5.670410958904108
CORVALLIS 10 SSW             ,44.4189999999999,-123.32600000000043,999.9000000000036,999.9000000000036
CORVALLIS MUNICIPAL APRT,44.5,-123.28300000000054,11.773684210526303,5.011911357340719
COTULLA-LA SALLE CO ARPT,28.45700000000019,-99.21800000000056,14.044628099173545,7.60330578512396
COUNCIL BLUFFS MUNI ARPT,41.25900000000001,-95.75999999999947,15.842465753424673,8.656712328767123
COURTLAND 2 WSW              ,34.65999999999988,-87.34600000000047,11.738440111420612,4.640668523676881
COVE POINT,38.717000000000056,-76.65000000000023,17.467340067340057,9.854545454545454
COVINGTON MUNI,35.58300000000005,-89.58699999999973,12.554878048780473,5.184451219512196
COX FIELD AIRPORT,33.63299999999985,-95.45000000000032,13.97342465753423,7.513698630136991
CRAIG FLD,32.343999999999795,-86.98800000000041,11.583714285714278,4.31714285714286
CRAIG MUNICIPAL AIRPORT,30.335999999999878,-81.51499999999962,12.959452054794518,6.168219178082189
CRAIG-MOFFAT AIRPORT,40.49300000000027,-107.52400000000003,14.217260273972602,4.641369863013699
CRAVEN COUNTY REG AIRPORT,35.06799999999984,-77.04799999999967,12.171780821917805,5.952054794520546
CRESCENT CITY,41.74500000000031,-124.18299999999975,14.378888888888893,6.589999999999999
CRESTON MUNICIPAL AIRPORT,41.00699999999973,-94.36300000000033,17.062191780821934,9.349315068493146
CRKSTN MUNI KRKWOD FLD APT,47.84200000000022,-96.62099999999941,16.13324099722992,8.022160664819948
CROCKETT HOUSTON COUNTY AP,31.306999999999967,-95.40399999999958,14.201960784313718,3.7702614379084984
CROSBY MUNICIPAL AIRPORT,48.92900000000008,-103.2969999999993,17.378082191780827,9.414246575342462
CROSS CITY AIRPORT,29.632999999999857,-83.10499999999962,11.836712328767112,4.728767123287673
CROSSVILLE 7 NW              ,36.013999999999754,-85.13499999999935,999.9000000000036,999.9000000000036
CROSSVILLE MEMORIAL -WHITSON,35.950999999999674,-85.08099999999926,10.699178082191795,4.487123287671234
CRYSTAL AIRPORT,45.06199999999991,-93.3509999999996,15.806575342465733,9.44
CRYSTAL RIVER AIRPORT,28.867000000000143,-82.56699999999935,13.269627507163325,3.1103151862464204
CULLMAN 3 ENE                ,34.19499999999983,-86.79599999999935,9.368493150684936,3.870136986301371
CULLMAN REGIONAL AIRPORT FOLS,34.26900000000012,-85.85800000000016,26.20916666666667,3.0466666666666673
CULPEPER REGIONAL AIRPORT,38.52700000000004,-77.85900000000031,17.739444444444455,2.7025000000000015
CUMERLAND MUNICIPAL AIRPORT,45.50599999999977,-91.98099999999982,13.527323943661962,6.320845070422534
CURRITUCK COUNTY AIRPORT,36.39899999999987,-76.01599999999969,578.3522598870036,575.5991525423708
CURTIS FIELD AIRPORT,31.17799999999992,-99.32400000000037,15.421095890410964,7.9334246575342435
CURTIS L BROWN JR FLD ARPT,34.6020000000002,-78.57800000000049,11.51555555555555,5.238611111111115
CUSHING MUNICIPAL AIRPORT,35.95000000000019,-96.77300000000038,13.262326869806081,5.827146814404432
CUSTER AIRPORT,41.94000000000013,-83.4350000000005,13.335555555555546,5.992777777777778
CUSTER COUNTY AIRPORT,43.733000000000146,-103.61100000000012,12.71123287671232,5.931506849315066
CUT BANK MUNICIPAL AIRPORT,48.602999999999575,-112.375,19.855068493150725,10.386849315068496
CUTLER FARRIS WHARF,44.656999999999684,-67.20999999999943,10.484722222222222,4.998055555555557
CUYAHOGA COUNTY AIRPORT,41.56699999999959,-81.48300000000016,13.438630136986292,7.572054794520546
CYRIL E KING AIRPORT,18.33600000000003,-64.97999999999965,22.716528925619876,11.6465564738292
DALLAS EXECUTIVE AIRPORT,32.681000000000026,-96.86799999999963,14.915068493150677,8.429041095890408
DALLAS LOVE FIELD AIRPORT,32.85200000000018,-96.85599999999981,14.176986301369855,7.747123287671235
DALLAS/FT WORTH INTERNATIONAL,32.89799999999982,-97.01900000000019,16.610136986301363,9.216164383561647
DALTON MUNICIPAL AIRPORT,34.72199999999988,-84.86899999999966,9.836562500000008,3.1353125
DANBURY MUNICIPAL AIRPORT,41.370999999999675,-73.48300000000016,11.218082191780812,5.0010958904109595
DANE CO REGIONAL-TRUAX FIELD,43.140999999999735,-89.34500000000044,12.563013698630128,6.098082191780824
DANIEL FIELD AIRPORT,33.467000000000084,-82.03900000000047,10.4195054945055,5.072252747252749
DANSVILLE MUNICIPAL ARPT,42.57099999999992,-77.7129999999998,12.096438356164375,5.7304109589041134
DANVILLE REGIONAL AIRPORT,36.57300000000021,-79.33499999999938,10.321917808219181,4.217260273972604
DARE COUNTY REGIONAL AIRPORT,35.916999999999895,-75.70000000000047,15.31534246575341,8.09972602739726
DARKE COUNTY AIRPORT,40.20399999999982,-84.53199999999947,13.87150684931506,6.413424657534248
DARLINGTON COUNTY JETPORT AIR,34.46600000000021,-79.88999999999963,11.639044943820222,5.616011235955056
DARRINGTON 21 NNE            ,48.54099999999979,-121.44600000000088,999.9000000000036,999.9000000000036
DAUPHIN ISLAND  AL,30.25,-88.06999999999977,15.995844875346258,9.828254847645422
DAVENPORT MUNICIPAL AIRPT,41.6139999999997,-90.59100000000029,15.49013698630137,8.722465753424657
DAVIDSON COUNTY AIRPORT,35.78100000000028,-80.30400000000007,17.236944444444454,2.6205555555555553
DAVIESS COUNTY AIRPORT,38.70000000000022,-87.1300000000003,13.04122562674094,5.821448467966573
DAVIS FIELD AIRPORT,35.65699999999979,-95.36100000000036,13.98186813186812,7.142032967032973
DAVIS POINT  SAN PABLO BAY,38.05700000000019,-122.25899999999888,13.928055555555556,7.997777777777783
DAVIS-MONTHAN AFB AIRPORT,32.166999999999945,-110.88300000000092,13.9690410958904,6.279178082191784
DAVISON AAF AIRPORT,38.71700000000014,-77.18300000000063,12.958611111111125,3.537222222222222
DAWSON COMMUNITY AIRPORT,47.132999999999925,-104.79999999999998,15.594794520547945,8.497534246575343
DAYTON-WRIGHT BROTHERS APT,39.59399999999965,-84.22599999999953,12.70712328767122,6.784657534246573
DAYTONA BEACH INTERNATIONAL A,29.183000000000206,-81.04799999999965,12.979999999999984,6.033424657534251
DCATR CO INDUS AIRPK ARPT,30.983000000000132,-84.63300000000064,550.5315942028967,547.5489855072445
DE KALB COUNTY AIRPORT,41.299999999999734,-85.06699999999934,11.558791208791208,4.975274725274728
DE KALB TAYLOR MUNI ARPT,41.93200000000024,-88.70799999999947,15.795342465753425,8.21780821917808
DE QUINCY INDUSTRIAL AIRPARK,30.44100000000007,-93.47399999999931,12.957103064066859,3.4086350974930397
DEADHORSE 3 S                ,70.16200000000019,-148.46399999999997,999.9000000000016,999.9000000000016
DEADHORSE AIRPORT,70.19199999999938,-148.47699999999938,17.153972602739724,10.795068493150689
DECATUR AIRPORT,39.83400000000026,-88.86600000000088,15.176986301369864,8.452876712328772
DECATUR MUNICIPAL AIRPORT,33.25400000000021,-97.58099999999915,13.10739726027396,6.667671232876713
DECORAH MUNICIPAL AIRPORT,43.27499999999975,-91.73900000000054,20.915512465373947,14.213019390581714
DEER PARK AIRPORT,47.97400000000006,-117.42899999999929,10.870786516853931,4.626966292134831
DEERING AIRPORT,66.06899999999976,-162.76400000000083,17.26735294117647,10.169411764705886
DEFIANCE MEMORIAL AIRPORT,41.33799999999983,-84.42900000000007,12.189041095890396,6.0419178082191785
DEKALB-PEACHTREE AIRPORT,33.875,-84.30199999999974,10.64876712328768,4.585753424657534
DEL RIO INTERNATIONAL AIRPORT,29.378000000000053,-100.9270000000001,13.648209366391194,7.413774104683193
DELAND MUNICIPAL AIRPORT SIDN,29.066999999999794,-81.28299999999963,13.04547945205482,5.291780821917804
DELAWARE CITY,39.579999999999934,-75.58000000000065,11.65722222222222,5.934166666666664
DELAWARE CO-JOHNSON FD APT,40.23400000000026,-85.39400000000018,13.892054794520543,7.3005479452054765
DELAWARE MUNICIPAL JIM MOORE,40.280000000000236,-83.11500000000062,12.795580110497227,5.616850828729281
DELAWARE RESERVE,39.08299999999998,-75.43300000000013,7.6393700787401535,4.1173228346456705
DELTA (DENTON)               ,47.382999999999846,-109.81699999999933,16.851013513513507,8.438851351351357
DELTA (KIMBALL)              ,41.36699999999998,-103.80000000000007,19.83157894736842,10.826315789473684
DELTA (MAX)                  ,47.79499999999997,-101.2989999999997,16.532596685082872,9.135082872928175
DELTA COUNTY AIRPORT,45.733000000000146,-87.08299999999947,12.934794520547932,6.509041095890405
DEMING MUNICIPAL AIRPORT,32.262000000000114,-107.72100000000006,18.818356164383548,10.246849315068493
DENALI 27 N                  ,63.45200000000015,-150.875,999.9000000000036,999.9000000000036
DENIO 52 WSW                 ,41.84799999999996,-119.63599999999924,999.9000000000036,999.9000000000036
DENISON MUNICIPAL AIRPORT,41.986000000000324,-95.38100000000053,15.15835616438356,7.456438356164384
DENTON MUNICIPAL AIRPORT,33.2060000000001,-97.19900000000037,15.365659340659327,8.031593406593407
DENVER INTERNATIONAL AIRPORT,39.83300000000015,-104.65800000000011,20.31890410958904,8.510410958904108
DERBY FIELD AIRPORT,40.067999999999785,-118.5690000000005,13.804958677685947,5.463911845730022
DES MOINES 17 E              ,41.55600000000012,-93.28600000000004,999.9000000000036,999.9000000000036
DES MOINES INTERNATIONAL AIRP,41.533999999999764,-93.65299999999927,15.46986301369861,8.416438356164388
DESERT RESORTS RGNL ARPT,33.62700000000026,-116.15899999999971,12.229120879120876,5.909065934065932
DESERT ROCK AIRPORT,36.62099999999973,-116.02799999999911,16.93424657534246,7.764657534246575
DESTIN-FT.WALTON BEACH APT,30.399999999999796,-86.47200000000068,11.101643835616441,5.787397260273972
DESTRUCTION IS.  WA,47.68000000000008,-124.48999999999995,20.859722222222217,12.043055555555553
DETROIT CITY AIRPORT,42.408999999999764,-83.00999999999937,13.430410958904103,7.130684931506853
DETROIT METRO WAYNE COUNTY AI,42.23099999999986,-83.33099999999928,14.700821917808213,7.737534246575341
DETRT LKS-WETHING FLD ARPT,46.833000000000126,-95.88300000000079,14.317260273972588,6.914520547945204
DEVILS ISLAND  WI,47.079999999999934,-90.72999999999965,20.536862745098066,13.02392156862745
DEVILS LAKE MUNI AIRPORT,48.11700000000005,-98.90000000000067,16.58191780821917,9.67260273972603
DEXTER B FLORENCE MEMORIAL FI,34.10000000000022,-93.06599999999958,12.144383561643846,3.2041095890410953
DICKINSON THEODORE ROOSEVELT,46.79900000000038,-102.79699999999931,17.30931506849315,9.962191780821913
DILLANT-HOPKINS AIRPORT,42.89999999999975,-72.26699999999984,10.799450549450551,3.841483516483516
DILLINGHAM AIRPORT,59.0499999999996,-158.51699999999985,14.394520547945206,7.556164383561643
DILLON 18 WSW                ,45.157999999999795,-113.00600000000064,999.9000000000036,999.9000000000036
DILLON AIRPORT,45.25799999999985,-112.55399999999933,15.587671232876707,7.440000000000001
DINOSAUR 2 E                 ,40.2450000000003,-108.96800000000057,999.9000000000036,999.9000000000036
DINWIDDIE COUNTY AIRPORT,37.183000000000355,-77.5,13.015659340659342,3.675549450549451
DIXON AIRPORT,41.03700000000016,-107.49299999999978,19.904843304843315,9.310826210826205
DOBBINS AIR RESERVE BASE AIRP,33.91699999999992,-84.51699999999984,11.226849315068492,5.1819178082191755
DODGE CENTER ARPT,44.01800000000002,-92.8309999999992,15.755068493150675,7.211506849315065
DODGE CITY REGIONAL AIRPORT,37.769000000000126,-99.96800000000056,19.19178082191781,10.94739726027397
DODGE COUNTY AIRPORT,43.42599999999984,-88.70300000000059,15.652747252747249,5.125274725274724
DOMINION TERMINAL ASSOCIATION,36.96700000000012,-76.4170000000004,13.434540389972142,7.140668523676881
DONA ANA COUNTY INTL JETPORT,31.879999999999892,-106.70300000000066,15.052424242424237,6.083636363636364
DONALDSON CENTER AIRPORT,34.757999999999846,-82.37600000000019,9.768767123287688,4.548219178082194
DOOR CO CHERRYLAND AIRPORT,44.85000000000026,-87.41700000000053,35.683835616438344,29.65287671232876
DOTHAN REGIONAL AIRPORT,31.316999999999744,-85.4500000000005,12.078082191780817,5.9279452054794515
DOUBLE EAGLE II AIRPORT,35.145000000000294,-106.794999999999,15.715342465753425,6.904657534246575
DOUGLAS MUNICIPAL AIRPORT,31.477000000000153,-82.86100000000054,10.319726027397264,3.847945205479453
DOVER AFB AIRPORT,39.132999999999846,-75.46700000000034,14.380273972602728,7.626849315068491
DOWNTOWN L.A./USC CAMPUS,34.023999999999894,-118.29099999999967,6.1452054794520645,1.5309589041095883
DOYLESTOWN AIRPORT,40.329999999999934,-75.12299999999966,9.840000000000016,4.257534246575341
DRAKE FIELD AIRPORT,36.01000000000018,-94.16900000000084,15.394520547945195,7.935890410958907
DRAUGHON-MILLER CNTRL TX RGNL,31.149999999999793,-97.4170000000006,15.502197802197802,8.690384615384616
DRIFT RIVER TERMINAL,60.550000000000104,-152.13999999999982,13.424742268041236,8.085567010309278
DRIGGS-REED MEMORIAL AIRPORT,43.743000000000286,-111.09800000000035,13.195616438356154,5.769041095890411
DRUMMOND ISLAND AIRPORT,46.006999999999735,-83.7429999999995,10.081767955801112,4.040331491712708
DU BOIS-JEFFERSON CO ARPT,41.17900000000008,-78.89300000000001,13.084109589041088,6.921095890410962
DUBOIS MUNICIPAL AIRPORT,43.54800000000024,-109.68999999999996,21.21041095890411,10.44027397260274
DUBUQUE REGIONAL AIRPORT,42.39799999999969,-90.70400000000066,18.569589041095888,8.453150684931511
DUCK PIER,36.183000000000334,-75.75,18.206666666666674,11.329722222222221
DULUTH INTERNATIONAL AIRPORT,46.83699999999986,-92.18300000000059,15.358904109589036,8.675342465753431
DUNKIRK  NY,42.48999999999981,-79.34999999999954,19.72352941176474,10.681232492997193
DUPAGE AIRPORT,41.91400000000028,-88.24599999999941,14.783561643835617,7.926849315068494
DUPLIN COUNTY AIRPORT,35.0,-77.98199999999999,9.861707988980728,3.434710743801652
DUPONT LAPEER AIRPORT,43.066999999999574,-83.26699999999984,12.237808219178072,5.110136986301371
DURA-LA PLATA CO AIRPORT,37.14300000000002,-107.75999999999975,13.969315068493138,5.24657534246575
DURHAM 11 W                  ,35.97099999999969,-79.0930000000005,999.9000000000036,999.9000000000036
DURHAM 2 N                   ,43.17200000000011,-70.9279999999999,999.9000000000027,999.9000000000027
DURHAM 2 SSW                 ,43.109000000000265,-70.94800000000026,999.9000000000036,999.9000000000036
DUTCH HARBOR AIRPORT,53.89500000000034,-166.54299999999935,16.870958904109614,8.73205479452055
DUTCHESS COUNTY AIRPORT,41.626000000000175,-73.88200000000039,13.261643835616448,4.141369863013702
DYERSBURG MUNICIPAL ARPT,36.0,-89.40899999999971,10.983013698630142,5.1230136986301344
DYESS AIR FORCE BASE,32.43300000000028,-99.84999999999933,16.68,8.9972602739726
EAGLE AIRPORT,64.77699999999948,-141.14800000000062,11.571506849315076,3.3917808219178043
EAGLE CO REGIONAL AIRPORT,39.649999999999764,-106.91700000000067,14.86794520547944,4.764383561643838
EAGLE CREEK AIRPARK ARPT,39.825000000000244,-86.29599999999935,11.8441095890411,5.7452054794520535
EAGLE POINT,29.479999999999745,-94.91999999999915,15.216285714285714,9.299714285714279
EAGLE RANGE,41.05000000000012,-113.0699999999998,13.461445783132522,6.172289156626506
EAGLE RANGE WSO,41.050000000000125,-113.06000000000013,14.166483516483508,6.4362637362637365
EAGLE RIVER UNION AIRPORT,45.93200000000028,-89.26900000000018,12.479281767955783,5.286740331491711
EAKER FIELD AIRPORT,33.941999999999716,-96.39400000000019,13.037499999999987,6.1647727272727275
EARECKSON AIR STATION AIRPORT,52.71700000000025,174.099999999999,24.43887323943665,16.038591549295763
EARLY COUNTY AIRPORT,31.3970000000002,-84.89500000000038,9.157808219178099,2.5731506849315062
EAST AMATULI STATION LIGHT  A,58.919999999999746,-151.94999999999925,22.924483775811247,14.243657817109156
EAST BREAKS OIL PLATFORM,27.817000000000004,-94.31699999999938,22.7451388888889,14.959375000000023
EAST GEORGIA REGIONAL AIRPORT,32.60900000000023,-82.36999999999973,10.45773480662984,3.906906077348067
EAST HAMPTON AIRPORT,40.959999999999624,-72.25200000000034,12.85906593406592,6.117857142857146
EAST MILTON,42.21199999999992,-71.11400000000027,15.921489971346709,10.158739255014321
EAST TEXAS REGIONAL ARPT,32.385000000000176,-94.71199999999972,12.394246575342468,5.989041095890413
EASTERN OR REGIONAL AT PENDLE,45.69800000000023,-118.85500000000052,13.622191780821916,6.606575342465752
EASTERN SLOPES RGNL ARPT,43.99099999999999,-70.94800000000026,9.317534246575356,3.5049315068493145
EASTERWOOD FIELD AIRPORT,30.588999999999952,-96.36500000000052,14.215890410958892,7.288219178082194
EASTON/NEWNAM FIELD AIRPORT,38.80400000000008,-76.06899999999972,11.99671232876713,5.57671232876712
EASTPORT,44.89999999999975,-66.97999999999965,14.264525139664807,7.223463687150838
ECHO (PINE BLUFFS)           ,41.11700000000012,-103.98300000000013,19.15632911392403,10.646202531645573
ECHO (RYDER)                 ,47.751000000000175,-101.67399999999971,16.275280898876403,9.110674157303372
ECHO (WINIFRED)              ,47.45000000000031,-109.41700000000064,15.78960674157303,8.134550561797756
EDGAR COUNTY AIRPORT,39.7000000000002,-87.66900000000068,26.288622754491016,6.678443113772455
EDINBURG 17 NNE              ,26.52599999999988,-98.0629999999994,999.9000000000036,999.9000000000036
EDINBURG INTL AIRPORT,26.441999999999865,-98.1290000000006,15.785479452054792,7.339452054794518
EDWARD F KNAPP STATE ARPT,44.203999999999816,-72.5620000000006,12.168493150684922,5.088493150684934
EDWARDS AIR FORCE BASE,34.89999999999978,-117.86699999999907,18.524657534246597,8.83643835616439
EDWARDS COUNTY AIRPORT,29.94700000000008,-100.17299999999987,14.556164383561644,8.261917808219179
EFFINGHAM COUNTY MEMORIAL ARP,39.069999999999816,-88.53299999999963,12.42689075630252,5.364985994397763
EGEGIK AIRPORT,58.18499999999998,-157.3859999999992,16.5650641025641,9.48301282051282
EGLIN AF AUX NR 3 D          ,30.649999999999796,-86.51699999999984,12.414600550964183,4.960055096418731
EGLIN AFB AIRPORT,30.483000000000136,-86.51699999999984,12.75095890410957,5.999452054794521
EIELSON AFB AIRPORT,64.68300000000059,-147.08299999999917,39.093424657534236,2.832602739726028
EL MONTE AIRPORT,34.08300000000007,-118.0330000000004,14.755865921787725,4.503351955307263
EL PASO INTERNATIONAL AIRPORT,31.810999999999822,-106.37599999999962,16.535616438356165,7.506849315068493
EL RENO REGIONAL AIRPORT,35.47299999999996,-98.00600000000054,19.486849315068493,11.191506849315076
ELBERT CO-PATZ FLD AIRPORT,34.09500000000006,-82.816,9.402811244979922,3.0610441767068286
ELDRED ROCK,58.967000000000255,-135.21699999999947,20.228440366972478,12.698470948012234
ELFIN COVE,58.18300000000055,-136.33299999999923,999.9000000000034,0.0
ELFIN COVE SEAPLANE BASE,58.191999999999666,-136.34400000000022,66.7622222222222,4.919555555555556
ELGIN 5 S                    ,31.591000000000196,-110.50899999999893,999.9000000000036,999.9000000000036
ELIM AIRPORT,64.61699999999972,-162.26699999999985,14.43313609467455,8.186390532544385
ELK CITY,46.14400000000014,-115.59599999999995,49.82521008403362,1.2857142857142851
ELK CITY MUNICIPAL AP,35.43300000000033,-99.40000000000067,16.952328767123273,8.784109589041096
ELK MOUNTAIN,41.73300000000014,-106.46700000000014,550.8948484848466,546.4154545454527
ELKHART MUNICIPAL AIRPORT,41.717000000000155,-85.98300000000015,11.57882352941176,6.9605882352941135
ELKHART-MORTON CO AIRPORT,37.0,-101.88300000000083,19.08438356164384,10.040273972602742
ELKHORN SLOUGH RESERVE,36.816999999999666,-121.73300000000016,9.521008403361355,4.382633053221285
ELKINS 21 ENE                ,39.01300000000031,-79.47399999999936,999.9000000000035,999.9000000000035
ELKINS-RAND CO-J.RAND FIELD A,38.88999999999984,-79.85499999999963,13.662739726027393,3.9147945205479466
ELKO REGIONAL AIRPORT,40.828999999999816,-115.7889999999997,13.4931506849315,5.121643835616442
ELLICOTT-B AFA,38.766999999999925,-104.29999999999988,26.577272727272728,17.126363636363642
ELLINGTON,35.50699999999975,-86.80400000000007,10.78370165745857,3.62182320441989
ELLINGTON FIELD AIRPORT,29.617000000000143,-95.16700000000057,12.295303867403309,6.289226519337017
ELLSWORTH AIR FORCE BASE,44.14999999999974,-103.09999999999928,17.979945054945077,8.668406593406596
ELMENDORF AFB AIRPORT,61.25300000000034,-149.79400000000115,11.453150684931503,4.38904109589041
ELMIRA/CORNING RGNL ARPT,42.158999999999764,-76.89199999999984,12.13835616438356,4.771780821917807
ELY AIRPORT/YELLAND FIELD/AIR,39.295000000000066,-114.84700000000089,15.884383561643844,8.071232876712324
ELY MUNICIPAL AIRPORT,47.816999999999524,-91.83299999999943,17.728219178082185,4.8950684931506885
ELZ CTY CG/AIR STN RGNL AP,36.26100000000028,-76.17499999999953,14.456986301369856,7.788219178082186
EMMONAK,62.78499999999988,-164.4910000000008,17.29226519337016,10.862983425414361
EMPORIA MUNICIPAL AIRPORT,38.32899999999983,-96.19499999999975,18.41923076923077,8.860164835164834
EMPORIA-GRENVLE RGNL ARPT,36.686999999999905,-77.48300000000016,15.275890410958919,6.165479452054795
ENID WOODRING REGIONAL AIRPOR,36.382999999999846,-97.79999999999976,16.623287671232873,8.578356164383562
EPHRATA MUNICIPAL AIRPORT,47.308000000000476,-119.51499999999956,13.280769230769227,6.664010989010993
EPPLEY AIRFIELD AIRPORT,41.30999999999987,-95.89900000000033,16.533698630136993,9.108493150684938
ERIE INTL/T. RIDGE FIELD AIRP,42.079999999999934,-80.18200000000046,14.861369863013703,8.299178082191782
ERIE MUNICIPAL AIRPORT,40.016999999999854,-105.04999999999988,13.387535410764881,3.7456090651558087
ERNEST A. LOVE FIELD ARPT,34.65200000000004,-112.42099999999988,14.099452054794517,6.380821917808219
ESLER REGIONAL AIRPORT,31.395000000000273,-92.29100000000032,9.357417582417598,3.366758241758243
ESSEX COUNTY AIRPORT,40.87600000000017,-74.28299999999966,10.626098901098908,4.200000000000002
ESTHERVILLE MUNI AIRPORT,43.40099999999987,-94.74699999999976,17.082191780821923,9.85780821917808
ETRN WV RGNL/SHPHERD FD AP,39.40400000000032,-77.94499999999977,12.221153846153864,5.08021978021978
EUGENE ISLAND OIL PLATFORM,28.632999999999864,-91.48300000000015,17.61957295373667,8.94270462633452
EUREKA,39.60100000000018,-116.00600000000064,13.953150684931499,5.960273972602741
EVAN-UINTA CO BURNS FLD AP,41.2729999999997,-111.03100000000029,17.713698630136985,8.79205479452055
EVANSVILLE REGIONAL AIRPORT,38.0439999999999,-87.52100000000046,12.273424657534235,5.635890410958902
EVELETH-VIRGINIA MUNI ARPT,47.42400000000038,-92.49799999999965,12.192222222222204,5.078611111111114
EVELYN SHARP FIELD AIRPORT,41.62299999999971,-98.94799999999994,15.753150684931505,7.852602739726023
EVERGLADES CITY 5 NE         ,25.89999999999982,-81.31799999999954,999.9000000000036,999.9000000000036
EXECUTIVE AIRPORT,28.545000000000062,-81.33299999999954,14.076164383561647,6.479726027397254
FAIRBANKS 11 NE              ,64.97399999999958,-147.51000000000036,999.9000000000036,999.9000000000036
FAIRBANKS INTERNATIONAL,64.80400000000007,-147.87599999999875,11.49041095890412,3.3701369863013695
FAIRCHILD AIR FORCE BASE,47.632999999999946,-117.6500000000008,12.47342465753424,6.223287671232876
FAIRFIELD COUNTY AIRPORT,37.0355000000001,-81.88299999999921,11.191232876712341,4.938082191780824
FAIRFIELD MUNICIPAL ARPT,39.71600000000011,-90.19599999999984,14.46328767123289,5.559178082191785
FAIRHOPE 3 NE                ,30.54900000000022,-87.87600000000019,999.9000000000036,999.9000000000036
FAIRMONT MUNICIPAL AIRPORT,43.64999999999974,-94.41700000000058,16.970958904109587,9.675342465753433
FAIRPORT,43.74121874999965,-84.03511221591027,19.49275568181821,10.228835227272729
FAITH MUNICIPAL AIRPORT,45.03199999999967,-102.01900000000019,18.119726027397256,10.918630136986309
FAITH RANCH AIRPORT,28.208999999999886,-100.01900000000018,56.20879999999998,50.47079999999999
FALCON FIELD AIRPORT,33.467000000000084,-111.73300000000016,11.814246575342466,5.209863013698628
FALL RIVER,41.70000000000026,-71.0,999.9000000000032,0.0
FALLBROOK 5 NE               ,33.43900000000018,-117.19000000000011,999.9000000000036,999.9000000000036
FALLON NAS,39.41699999999985,-118.71699999999953,13.11315068493151,5.747397260273976
FALLS INTERNATIONAL AIRPORT,48.56099999999992,-93.39800000000037,11.932602739726024,5.831232876712327
FALSE PASS,54.84999999999994,-163.41699999999992,22.21351351351351,11.316216216216214
FALSE RIVER REGIONAL AIRPORT,30.718000000000124,-91.47899999999954,10.79779005524862,4.3991712707182336
FARIBAULT MUNICIPAL ARPT,44.33300000000004,-93.31700000000001,12.774603174603175,5.3809523809523805
FARMINGTON REGIONAL ARPT,37.76100000000029,-90.4279999999999,11.937912087912087,5.751923076923077
FARMVILLE REGIONAL AIRPORT,37.35800000000014,-78.43799999999932,9.203013698630153,3.0180821917808225
FAYETT RGNL/GRANNIS FLD AP,34.99099999999999,-78.88000000000024,15.363561643835604,8.976438356164385
FELKER ARMY AIRFIELD,37.132999999999846,-76.59999999999955,10.69118457300276,5.043801652892562
FELTS FIELD AIRPORT,47.683000000000476,-117.32100000000078,9.915068493150688,3.450684931506852
FERGUS FALLS MUNICIPAL AIRPOR,46.28299999999979,-96.15000000000066,15.396712328767126,7.681369863013698
FERNANDINA BEACH,30.670000000000062,-81.47000000000035,111.45888888888898,4.215277777777781
FERNANDINA BEACH MUNICIPAL AI,30.61700000000015,-81.46700000000037,30.846132596685084,24.124585635359107
FERNANDO LUIS RIBAS DOMINICCI,18.457000000000107,-66.09800000000052,12.021787709497202,7.8986033519553045
FILLMORE COUNTY AIRPORT,43.67699999999977,-92.18000000000023,14.638186813186811,7.301373626373631
FINDLAY AIRPORT,41.01399999999969,-83.66900000000074,15.201917808219173,8.481917808219176
FIRST FLIGHT AIRPORT,36.01800000000002,-75.67099999999948,199.02876712328776,180.8520547945207
FITCH H BEACH AIRPORT,42.57400000000016,-84.81100000000059,12.27534246575341,5.385205479452054
FITCHBURG MUNICIPAL ARP,42.55199999999978,-71.7560000000003,12.501662049861492,5.481717451523545
